date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-25,4975,23957,63342595783.3371,0.00565691451622006,0.003583508657962180317744847372,0.0000190042220773561,2285.74816449849,903.26730253,98.9561856327219,0.0000750507368550853,0.633474069245203,7046.55362891512,-32.830816882604,99992405148.976428,637852,11978,110700791.303612,70126080.7357631,9245.65935289948,5856.8854531362,558.013467,353.487061634114,110744507.72903,70153773.9576655,0.102438490143108,0.0488346166158969,0.0762230406247741
2018-03-26,6514,23976,59270173769.3479,0.00616618516824945,0.003654986395401465297732046944,0.000013633175910301,2278.04702564826,214.82880722,92.6055294324034,0.0000725411094640647,0.592746778708739,6107.1801656521,-34.3489851097376,99992401305.772032,623271,16545,465451549.997074,275894906.905755,28246.4203827357,16742.9746919194,722.550644,428.289566684925,467337025.232362,277012516.277807,0.102525145306102,0.0497696829446316,0.0761362394203669
2018-03-27,6455,23783,57259612949.2601,0.00514090647074732,0.0029438869522033737884552508,0.000014315991590951,2100.83721404004,593.17662582,90.2714115260742,0.0000730662597603112,0.572639663638041,6029.84633149403,-36.6945284849499,99992397637.08237,713627,14660,168571034.805554,96530460.6701689,11513.0476479159,6592.8277325513,555,317.815013319113,168781278.518447,96650854.559202,0.102538450130784,0.0493062570906822,0.0761763382809116
2018-03-28,6070,24017,57217040737.5315,0.00506538051559858,0.002898481277792438220681460897,0.0000143053481809842,1808.46391605942,485.87640288,90.8168936593811,0.0000721249931129316,0.572213927239368,5903.04558992962,-38.2995013998814,99992394476.614178,623935,13702,205798005.177732,117760484.760778,15023.0571309117,8596.40252002037,500,286.106963619684,205845928.807752,117787907.329319,0.102539523979377,0.0492400507210557,0.07425301511404
2018-03-29,9369,23667,50652653934.3897,0.00557230661061543,0.002822735985793464481737214929,0.0000141838224500514,2123.17450369829,450.60190188,83.5077630593937,0.00007126117201455,0.506565087501836,4906.16011721799,-45.607673735423,99992390285.297887,752169,19389,221908495.87643,112411096.631045,11474.5081022741,5812.58520086902,756,382.963206151388,222479237.594993,112700214.459649,0.102968511192034,0.0525982455771974,0.0751447049512476
2018-03-30,7946,23420,49704151626.8161,0.00425532258681189,0.002115233032117708394103943758,0.0000154094601896624,1836.74779680819,228.69653379,83.5576087069624,0.0000727559302542365,0.497079360956851,3346.66891159387,-43.7307464035947,99992386590.218306,868343,17075,437227381.347212,217336707.31291,25804.2812421122,12826.77562978,692.512,344.233422414951,440608102.209066,219017193.878493,0.102979979610106,0.0515397094540167,0.0732760411178769
2018-03-31,5689,23980,50037771007.0936,0.00298417581099709,0.001493328780347597065615453998,0.00000600498981934434,950.090116619088,982.49738153,85.1454461801825,0.0000722905927707131,0.500415818278695,2267.22544078935,-45.326352840673,99992384691.617019,636223,11995,101773690.771638,50929164.7467321,8486.06423615165,4246.5607786994,500,250.207909139347,101790340.512639,50937496.5404992,0.102979618659396,0.0517958678454829,0.0732148641311163
2018-04-01,5433,23778,47859043980.2493,0.00300139821860254,0.001436549920170895962233300627,0.00000574352278055162,966.249334205506,846.05836081,82.0826443106074,0.0000703395030319607,0.478626898379302,2021.66756675452,-46.7303362311969,99992382672.822552,672618,12484,118186152.75781,56567071.725853,9559.93460001506,4575.64184631418,636.2724365,304.537102806236,119346223.546588,57122312.8093862,0.102995003966459,0.051876697675247,0.0705903153215936
2018-04-02,6422,23862,49208769745.0786,0.00367429637468093,0.001808213821455851563662551139,0.00000590550234515431,1119.24819120474,556.84852194,92.0209716090012,0.0000699711403740663,0.492125195429526,698.044858097098,-45.0677625260829,99992380398.506582,618980,14524,179568368.163581,88370118.2754634,12378.4190937842,6091.7319156371,402.303664,197.983769268014,179784158.918121,88476314.3427133,0.102698402578173,0.0465411431955257,0.0705760066029758
2018-04-03,8484,23448,54749950089.5054,0.00477337223989483,0.002613618173167763614405942186,0.000013688531094033,2240.54770151162,305.04891348,104.369962033823,0.0000737846601075638,0.547541243761318,1571.03077286535,-45.1645463354046,99992376306.490269,857259,17613,327791288.172913,179479249.620321,18638.907296831,10205.5704836588,650,355.901808444857,328287074.219085,179750712.928682,0.10297332813939,0.0520836563780122,0.0717514865463177
2018-04-04,5793,23260,49017418234.3694,0.00422348119847605,0.002070399365694103616019495553,0.0000151965587912824,1934.06977866125,433.15088861,96.638018155276,0.0000722967954679808,0.490211573912336,1194.70847351276,-48.0988821477178,99992372361.112637,934153,14425,230848821.946538,113164764.342221,16278.4309836171,7979.87527330225,823.7,403.787273431591,234816366.938676,115109700.817385,0.103322742429683,0.0545341505899386,0.0710998366826119
2018-04-05,5566,23379,49121398717.708,0.00491961591536178,0.002416768594058985164658791384,0.000015720047324914,2083.76446625219,494.00758579,99.291656440305,0.0000722596264763187,0.491251478903564,1272.6620587839,-45.3111453144764,99992368119.365679,862211,19802,202410592.459381,99434502.8914175,10228.1867963712,5024.61189021927,734.7854375,360.964432848677,202538554.941743,99497364.650122,0.102757343468175,0.0543649733897066,0.0661863298154187
2018-04-06,5205,24083,46992727445.8279,0.00430390006759899,0.002022674446759920247789308828,0.0000140988945955358,1169.93714942485,75.04354887,98.7182417602861,0.0000710935174441386,0.469963153184527,1332.12434389748,-44.9088792681762,99992365629.942537,578411,14214,1332457847.96892,626206091.716943,93779.9212557284,44073.1074987388,501.955,235.900354556739,1332987800.728924,626455149.987073,0.10246258161191,0.0541911219816686,0.0638555366735594
2018-04-07,5198,24523,48352115293.8382,0.00351705556715215,0.001700700627206584122184823772,0.00000725337115692922,757.718252541232,754.65380576,102.706393176791,0.0000702185755848495,0.483558077128615,1208.52980315851,-40.220722113216,99992364062.978219,445533,11685,132500973.690872,64071916.0556273,11388.8707195149,5507.18042579503,399.9,193.374875043733,133078954.357532,64351403.2754149,0.102457168346583,0.0543540798458748,0.06349388433315
2018-04-08,5697,24450,49837263895.8203,0.00345205059770545,0.001720538969897949309406635552,0.00000598092845235204,707.697250715335,1661.50449869,115.181056377195,0.0000710999973388239,0.49841070436267,1286.03132031707,-39.7815920320723,99992362643.070411,411323,10071,60181818.780615,29995262.6882729,5981.58948661851,2981.28822923387,319.06,159.022919333953,60240587.719735,30024553.7566143,0.102466146699377,0.0543512457021601,0.0626517603477035
2018-04-09,5692,23865,48463167520.8545,0.00402494258010547,0.001950763702968047606059976402,0.00000969337407500074,1266.2660795247,688.07622123,114.420295951049,0.000071942469091793,0.484668703750037,1309.9784519489,-37.5620434857099,99992360030.427858,649113,13242,145321632.90181,70432847.445359,11072.6392575979,5366.56171607173,600,290.801222250022,146623889.049111,71064010.2442219,0.102389446581995,0.0530065679758381,0.0586749267826078
2018-04-10,6550,23526,48900135360.1503,0.00358871088247327,0.001755018607670112398306796762,0.0000112478907603149,1269.77702287262,638.65223009,117.91124709669,0.0000717410760658961,0.489038728709343,1330.73247384769,-39.9516830449994,99992357433.95247,723512,12183,156567773.073827,76567704.7008773,13059.2657672408,6386.4867286889,419.531197,205.167003234789,159101034.842295,77806567.8156168,0.102358725339367,0.0530772883154242,0.055670192945024
2018-04-11,6456,24005,53909002383.9965,0.00513151478707439,0.002766559947559613645489235718,0.0000134782810844091,1607.50412440962,572.47217544,134.416817031998,0.0000776310824364869,0.539131243376364,1516.27204786079,-31.1873936469144,99992354452.296066,581048,13086,174667623.583486,94168773.0801595,13355.7184483982,7200.48509326957,513.437798,276.810358432162,174772931.615739,94225547.9305256,0.102595449287115,0.0571201941169053,0.0569969601826051
2018-04-12,10241,22931,63719130224.8954,0.00601233425033059,0.003831300252886083756349782349,0.0000178427217473665,3966.40339370361,96.82949264,160.159438987599,0.0000806191087939536,0.637240062405948,1742.26429593374,-18.1394928683757,99992348227.948873,1035263,24961,1032664175.9728,658054983.941294,41383.0810700553,26370.9571636325,1025.126655,653.251773606201,1032963086.589651,658245461.76143,0.103291142466014,0.0622779952123736,0.0603828270489596
2018-04-13,9316,23062,64851078633.0561,0.00624375815539493,0.004049454610070274216848194549,0.0000207539344569717,3908.24202890791,220.36917834,165.016385042296,0.0000818986176764955,0.648560451780365,1787.54850584844,-5.77003958496423,99992342201.923052,965128,25299,453749217.355676,294283797.403184,17941.8364113401,11636.3655287081,999.85,648.463167712598,453910519.370492,294388411.510786,0.103259437731361,0.062390539308716,0.0600905792437244
2018-04-14,6149,23169,64171579201.1623,0.0045900799249972,0.002945752472720131365001862777,0.00000770117955465953,2581.16847218145,551.98982946,165.56013350783,0.0000801563155249346,0.641764962888294,1796.56932170504,-6.38548384003869,99992338179.938959,876234,14488,181148877.829659,116255002.857607,12515.7116433426,8032.14521831033,618.3459675,396.832776884764,181327630.288747,116369719.92288,0.102751182673493,0.0624110699868104,0.0569385620991895
2018-04-15,6001,23481,69103854955.4124,0.00451625690816531,0.003121146861340849918972242802,0.00000829309826648136,2246.37678821913,888.24841695,188.911841191881,0.0000828421318135511,0.69109152220678,1937.91213601082,1.06322380162875,99992334929.462407,719728,14009,112572488.756186,77797892.6131182,8039.4191412013,5555.97441195113,535.984559,370.41438475864,112624222.749089,77833645.5370234,0.102839168917464,0.0619533500628274,0.0579604843140612
2018-04-16,7500,23371,66065371007.7563,0.0049255618942678,0.003254340313125357543854418814,0.0000132140875822214,2557.6804279543,504.51156035,184.243915542007,0.0000821058588357757,0.660704379111071,1902.99413899809,4.99649689497079,99992331058.320473,785929,15311,198196312.863398,130949171.832515,13114.3356571321,8664.69899779962,609.269477,402.547011512612,200793593.246349,132665206.35531,0.102892797108391,0.0623065167522916,0.0581447325648411
2018-04-17,6302,23355,65496360907.8393,0.00520273478560498,0.003407863439276649491876272068,0.00000786016642333318,2690.11287314996,536.88595792,187.413448231657,0.0000830420422313167,0.655013868611098,1846.62537349219,0.715549426419353,99992326951.364877,789384,20084,186245003.201533,121993060.056522,9285.07029702758,6081.84981558203,287.3107955,188.192555654187,186481351.845502,122147871.69615,0.102863499308761,0.0599660784589138,0.0574838588802987
2018-04-18,7312,23509,71236106665.5175,0.00575928630323202,0.004103006335038072692279544567,0.00000854898913305046,3042.45305154476,495.1001182,206.213910317966,0.0000872755327225218,0.712415761087538,2070.63381773168,0.244325981185794,99992322680.750416,741518,17426,201963843.282517,143882225.124279,11693.7146234077,8330.78660337549,692.5112075,493.355898952762,203774671.027503,145172287.350421,0.103026353916101,0.0620024756384301,0.0577087499260618
2018-04-19,8324,23293,77411548967.5029,0.00756522201475119,0.005856805550792736166605905578,0.0000116126245985367,4767.65056334512,188.91866883,228.595015769807,0.0000935788748673216,0.77417497323578,2483.22081974425,10.8932428879675,99992316522.387348,814036,22021,529287640.780247,409761245.135077,24107.646115847,18663.5362865135,924.072207,715.393576122153,530874475.117067,410989732.565314,0.103140074629798,0.0635188579601193,0.0587078151816596
2018-04-20,10533,23122,92099788130.782,0.00687054871223841,0.0063282474581804907826842567,0.0000221056491056957,6132.1160847091,240.65457491,271.760884162507,0.00010419917357032,0.921068712737321,2976.89932269023,36.1121422157018,99992309864.777552,969007,29224,415501387.84145,382705328.439695,14423.4462817819,13284.9850999967,749.989995,690.79231926052,421510794.138793,388240404.562304,0.103823942464574,0.0702673492731728,0.0624448086313675
2018-04-21,7294,23077,86069798410.1804,0.00627895653601453,0.005404701198587431224153131359,0.0000249621627192408,5366.27917776667,322.71446431,254.555757247633,0.0000971129087460271,0.86076423169796,2472.33526168862,32.0600213711886,99992303630.458118,992891,21710,309847604.270705,266705735.033527,14276.384278973,12288.600945315,875.312567,753.437749229324,309940302.696503,266785526.522789,0.103917302453186,0.0713892411249722,0.0622992479388885
2018-04-22,6106,23531,86269003917.0289,0.00378785251116032,0.003267994235622859594767113185,0.0000103530775583079,2309.63858605528,717.34194351,257.791041793315,0.00009802982318808,0.862756463192329,2611.05288182965,36.5388723334341,99992300953.412295,706745,16024,139392798.453584,120262037.788295,8709.69811008949,7514.34833693372,559.45026,482.669327649629,139564202.516074,120409917.751026,0.103906673374612,0.0713828253181805,0.0618158099234041
2018-04-23,7622,23652,87502611064.2894,0.00488854247497079,0.004277931802255666951317753113,0.0000105011221422137,2735.10853156757,346.12172811,262.250701398397,0.0000979861846140527,0.875093511851143,2641.08802922535,38.3668395301435,99992297827.907998,639353,17885,288893443.278936,252808777.829733,16335.5966986643,14295.1746832181,564,493.552740684045,292162146.955611,255669199.209355,0.103904766199772,0.0713638737940106,0.0614633053759741
2018-04-24,8639,23172,93039254837.9004,0.00666350386052332,0.006200152246151105848357336908,0.000011165571223661,5430.01893535219,83.54006367,271.462644831497,0.0000963990530054147,0.930464268638418,2849.30479215486,46.8827713417038,99992291992.091279,875788,26003,1196938182.75909,1113708210.82633,46140.7746615208,42932.342149842,678.6,631.41305269803,1199798563.523524,1116369692.92234,0.103974797485983,0.070339895503766,0.0617353158417882
2018-04-25,8998,23105,79182400481.4019,0.0068640718335067,0.00543555618499298440183006437,0.0000237565528894651,5293.56315077241,307.00166687,231.330810329574,0.000089422878118705,0.791885096315503,2327.48111266476,33.5958498231866,99992285307.329594,973877,24847,325706001.295151,257921728.206148,13112.4992760784,10383.5927521743,1028.75,814.651792834574,325806269.512721,258001129.113276,0.104740871842331,0.0771685549757091,0.0652279145364375
2018-04-26,7313,23306,84673609146.8684,0.00764153980273767,0.006470867171453582032750233627,0.0000203232353850002,5477.50493936223,345.47081936,249.114314226632,0.0000914005815122392,0.84680147437501,2463.27371016187,47.8768461470499,99992278838.865491,846487,21821,289437698.45855,245096269.79441,13268.5641101943,11235.8396513519,999,845.954672900635,289533337.44855,245177257.032149,0.104834717005908,0.0778186269128165,0.0657588656423617
