,Gold,XRP_Amount,action,price_action_happened
1507747500,62.34,0.0,sell_profit,0.26129997
1507748400,0.0,239.176,brought,0.26010789999999995
1507748700,62.47,0.0,sell_profit,0.26171755
1507749000,0.0,239.3333,brought,0.26050035
1507749300,62.51,0.0,sell_profit,0.26171517
1507750500,0.0,238.9696,brought,0.26106612
1507750800,62.72,0.0,sell_profit,0.263
1507751700,0.0,240.2989,brought,0.26050003
1507752000,63.0,0.0,sell_profit,0.26269019
1507752300,0.0,240.9809,brought,0.2609
1507753200,62.89,0.0,sell_profit,0.2614989
1507755000,0.0,241.1234,brought,0.26030000000000003
1507755600,62.84,0.0,sell_profit,0.26111799
1507756800,0.0,241.3782,brought,0.25980000000000003
1507757400,62.89,0.0,sell_profit,0.26108399
1507759200,0.0,241.4159,brought,0.2600001
1507760400,62.88,0.0,sell_profit,0.26099
1507764600,0.0,239.231,brought,0.26232116
1507764900,62.86,0.0,sell_profit,0.26330000000000003
1507765800,0.0,239.1642,brought,0.26232115
1507766700,62.89,0.0,sell_profit,0.26347600000000004
1507771200,0.0,237.9119,brought,0.26380444000000003
1507771500,62.92,0.0,sell_profit,0.26499999
1507774500,0.0,238.0349,brought,0.26380468
1507775100,62.83,0.0,sell_profit,0.26448867
1507776000,0.0,239.0163,brought,0.26235016
1507776300,63.21,0.0,sell_profit,0.26499999
1507776900,0.0,239.83,brought,0.26304555
1507777200,63.42,0.0,sell_profit,0.26497997
1507777800,0.0,240.1713,brought,0.26354596
1507779300,63.49,0.0,sell_profit,0.26489832
1507780500,0.0,241.9324,brought,0.26191923
1507780800,63.69,0.0,sell_profit,0.26379465
1507781700,0.0,242.4506,brought,0.26217895
1507782000,63.93,0.0,sell_profit,0.26419590000000004
1507782300,0.0,243.1244,brought,0.262411
1507782900,64.1,0.0,sell_profit,0.26419173
1507783200,0.0,243.9923,brought,0.2622
1507783500,64.41,0.0,sell_profit,0.26453194
1507785600,0.0,245.1989,brought,0.26217833
1507785900,64.41,0.0,sell_profit,0.2632046
1507786800,0.0,246.089,brought,0.2612046
1507787100,64.31,0.0,sell_profit,0.2618393
1507788300,0.0,245.8937,brought,0.2610001
1507788600,64.18,0.0,sell_profit,0.26153419
1507788900,0.0,246.4743,brought,0.25987550000000004
1507789200,63.49,0.0,stop_loss_hit,0.25812316
1507789500,0.0,245.3213,brought,0.25830002
1507789800,63.93,0.0,sell_profit,0.26111854
1507791000,0.0,245.2411,brought,0.26016014
1507791300,64.01,0.0,sell_profit,0.26153351
1507791600,0.0,246.1534,brought,0.259523
1507792200,63.98,0.0,sell_profit,0.26044491000000003
1507792500,0.0,249.9148,brought,0.2555
1507792800,63.6,0.0,stop_loss_hit,0.255
1507793100,0.0,248.429,brought,0.2555
1507793400,63.78,0.0,sell_profit,0.25724277
1507794900,0.0,248.8756,brought,0.25575511
1507795200,64.02,0.0,sell_profit,0.25775295
1507795500,0.0,252.9267,brought,0.25261100000000003
1507795800,65.06,0.0,sell_profit,0.25775596
1507796100,0.0,254.2248,brought,0.25541513
1507796700,64.06,0.0,stop_loss_hit,0.25250008
1507798800,0.0,248.8873,brought,0.25688446
1507799100,64.5,0.0,sell_profit,0.25967049000000003
1507800300,0.0,249.6011,brought,0.25789322
1507800600,64.58,0.0,sell_profit,0.25923251
1507800900,0.0,250.5013,brought,0.25726874
1507801200,64.45,0.0,sell_profit,0.25780615
1507803900,0.0,247.7713,brought,0.25960519
1507804800,64.51,0.0,sell_profit,0.26088832
1507805100,0.0,250.8613,brought,0.2566451
1507805400,64.47,0.0,sell_profit,0.25751149
1507805700,0.0,250.995,brought,0.2563459
1507806000,64.52,0.0,sell_profit,0.25756681
1507808100,0.0,250.0683,brought,0.25748818
1507808700,65.01,0.0,sell_profit,0.26048804000000003
1507809000,0.0,253.708,brought,0.25572510000000004
1507809300,65.96,0.0,sell_profit,0.26048769
1507809900,0.0,255.0319,brought,0.2581
1507810200,66.15,0.0,sell_profit,0.25988992
1507810500,0.0,258.3076,brought,0.25556877
1507810800,66.51,0.0,sell_profit,0.25799954
1507811100,0.0,259.3386,brought,0.255947
1507811400,66.52,0.0,sell_profit,0.257
1507811700,0.0,260.2254,brought,0.25510071
1507812000,66.88,0.0,sell_profit,0.25752795
1507812300,0.0,261.6485,brought,0.25510375
1507812600,67.24,0.0,sell_profit,0.25748185
1507812900,0.0,263.0768,brought,0.25506067
1507813200,67.46,0.0,sell_profit,0.2569534
1507813500,0.0,264.5515,brought,0.2545
1507813800,67.49,0.0,sell_profit,0.25561758
1507814100,0.0,264.5994,brought,0.25455007
1507814400,67.5,0.0,sell_profit,0.2556197
1507814700,0.0,266.587,brought,0.25270003
1507815000,67.65,0.0,sell_profit,0.25426502
1507815300,0.0,266.4281,brought,0.2534
1507815600,68.02,0.0,sell_profit,0.25579991
1507818300,0.0,261.711,brought,0.2593698
1507818600,67.91,0.0,sell_profit,0.2599984
1507818900,0.0,262.6843,brought,0.258
1507819500,67.83,0.0,sell_profit,0.25872515
1507819800,0.0,262.9301,brought,0.25745039999999997
1507820400,67.89,0.0,sell_profit,0.2587212
1507820700,0.0,263.8105,brought,0.25682731000000003
1507821000,67.96,0.0,sell_profit,0.25812284
1507821300,0.0,264.0174,brought,0.25689
1507821600,67.98,0.0,sell_profit,0.25799889
1507821900,0.0,264.499,brought,0.2565
1507825800,65.68,0.0,stop_loss_hit,0.248811
1507826100,0.0,266.4522,brought,0.24600011
1507826400,65.52,0.0,stop_loss_hit,0.24640022
1507827600,0.0,262.042,brought,0.24954598
1507827900,65.96,0.0,sell_profit,0.25222369
1507829400,0.0,262.4328,brought,0.25084174
1507829700,66.71,0.0,sell_profit,0.2547105
1507830900,0.0,262.1136,brought,0.25400166
1507831500,66.66,0.0,sell_profit,0.254838
1507832400,0.0,262.5621,brought,0.2533861
1507833000,65.51,0.0,stop_loss_hit,0.25000005000000003
1507833300,0.0,261.5124,brought,0.25000052
1507833600,65.77,0.0,sell_profit,0.25200003
1507833900,0.0,261.5051,brought,0.25100001
1507834200,65.79,0.0,sell_profit,0.2521
1507834500,0.0,262.648,brought,0.25
1507834800,66.0,0.0,sell_profit,0.25179074
1507836000,0.0,263.3669,brought,0.25010004
1507836300,66.26,0.0,sell_profit,0.25208394
1507837200,0.0,263.9347,brought,0.25053644
1507837500,66.4,0.0,sell_profit,0.25208398
1507838700,0.0,263.5178,brought,0.25147394
1507839000,66.27,0.0,sell_profit,0.252
1507839300,0.0,263.5104,brought,0.251
1507839600,66.17,0.0,sell_profit,0.2516099
1507841100,0.0,264.0589,brought,0.25008395
1507841400,66.66,0.0,sell_profit,0.25296597
1507841700,0.0,266.1239,brought,0.25
1507842000,66.71,0.0,sell_profit,0.25115847
1507843800,0.0,263.0674,brought,0.25306139
1507844100,66.79,0.0,sell_profit,0.2543995
1507844400,0.0,263.4012,brought,0.25306175000000003
1507844700,67.19,0.0,sell_profit,0.2555904
1507845300,0.0,264.7206,brought,0.2533003
1507845600,67.37,0.0,sell_profit,0.25499421
1507845900,0.0,266.0732,brought,0.25268417
1507848300,67.66,0.0,sell_profit,0.25478203
1507850100,0.0,268.2031,brought,0.2517487
1507850400,66.94,0.0,stop_loss_hit,0.25010023
1507850700,0.0,267.1316,brought,0.2501
1507851000,67.02,0.0,sell_profit,0.25138146
1507851300,0.0,268.6088,brought,0.249
1507851600,66.48,0.0,stop_loss_hit,0.24800029
1507851900,0.0,268.6189,brought,0.247
1507852200,66.14,0.0,stop_loss_hit,0.2467
1507852500,0.0,268.8783,brought,0.24547710000000003
1507852800,66.16,0.0,sell_profit,0.24656929
1507853100,0.0,270.7927,brought,0.24384784
1507853400,67.0,0.0,sell_profit,0.2479099
1507854300,0.0,272.1556,brought,0.24568269
1507854600,67.42,0.0,sell_profit,0.24821059
1507854900,0.0,274.9963,brought,0.244665
1507855200,66.83,0.0,stop_loss_hit,0.2435
1507855500,0.0,275.4812,brought,0.24210009
1507855800,67.28,0.0,sell_profit,0.24472433
1507857000,0.0,274.7376,brought,0.24440613
1507857300,67.63,0.0,sell_profit,0.24664228
1507858500,0.0,275.4722,brought,0.24500158
1507858800,67.2,0.0,stop_loss_hit,0.24444610000000006
1507859100,0.0,276.5398,brought,0.24252938
1507859400,67.32,0.0,sell_profit,0.24392083
1507859700,0.0,279.4532,brought,0.24041328
1507860000,66.96,0.0,stop_loss_hit,0.24010001
1507860300,0.0,280.7922,brought,0.2380002
1507860600,66.64,0.0,stop_loss_hit,0.2378
1507860900,0.0,279.6701,brought,0.23780005
1507861200,68.02,0.0,sell_profit,0.24371199999999998
1507861500,0.0,284.0569,brought,0.23898942
1507861800,68.35,0.0,sell_profit,0.24109374
1507862100,0.0,284.2112,brought,0.24
1507862400,66.09,0.0,stop_loss_hit,0.233
1507862700,0.0,283.6746,brought,0.2325079
1507863000,66.39,0.0,stop_loss_hit,0.23450036
1507864500,0.0,274.2383,brought,0.2416
1507864800,65.74,0.0,stop_loss_hit,0.24020125
1507865100,0.0,273.1324,brought,0.24021014
1507865400,66.13,0.0,sell_profit,0.24261611
1507866300,0.0,272.0498,brought,0.24260822
1507866600,65.22,0.0,stop_loss_hit,0.24021047
1507866900,0.0,270.9629,brought,0.24021025
1507867200,65.5,0.0,sell_profit,0.24222019
1507867500,0.0,270.6849,brought,0.24150001
1507867800,64.71,0.0,stop_loss_hit,0.23954649
1507868100,0.0,269.881,brought,0.23930003
1507868400,64.0,0.0,stop_loss_hit,0.2376
1507868700,0.0,269.483,brought,0.237
1507869000,62.93,0.0,stop_loss_hit,0.23399895
1507869300,0.0,268.5197,brought,0.2339
1507869600,63.89,0.0,sell_profit,0.2383994
1507869900,0.0,272.4749,brought,0.234
1507870200,64.03,0.0,sell_profit,0.23546026
1507871100,0.0,271.8493,brought,0.23505906
1507871400,64.03,0.0,sell_profit,0.23599976
1507871700,0.0,272.1885,brought,0.2347638
1507872000,64.51,0.0,sell_profit,0.23746184
1507872300,0.0,274.2171,brought,0.23476329999999998
1507872600,63.82,0.0,stop_loss_hit,0.23320006
1507872900,0.0,273.1212,brought,0.23320012
1507873200,64.87,0.0,sell_profit,0.23799589
1507874700,0.0,270.8887,brought,0.23899847
1507875000,65.05,0.0,sell_profit,0.2406129
1507875300,0.0,271.6288,brought,0.23899847
1507875600,64.11,0.0,stop_loss_hit,0.23649905
1507875900,0.0,269.9707,brought,0.23700068
1507876200,65.51,0.0,sell_profit,0.24315674
1507877700,0.0,265.7841,brought,0.246
1507878000,66.05,0.0,sell_profit,0.249
1507878300,0.0,267.3913,brought,0.24651431
1507878600,66.5,0.0,sell_profit,0.2491977
1507878900,0.0,270.9369,brought,0.24495379
1507879200,66.68,0.0,sell_profit,0.24659688
1507879500,0.0,271.6131,brought,0.245
1507879800,67.48,0.0,sell_profit,0.24895275
1507880400,0.0,276.3021,brought,0.24375
1507881000,67.83,0.0,sell_profit,0.24597257
1507881300,0.0,279.3692,brought,0.24230001
1507881600,68.14,0.0,sell_profit,0.24439995
1507881900,0.0,281.3844,brought,0.24168
1507882200,68.29,0.0,sell_profit,0.24316899
1507882500,0.0,281.6138,brought,0.242
1507883100,68.3,0.0,sell_profit,0.24299999
1507883400,0.0,282.0718,brought,0.24163598
1507883700,69.14,0.0,sell_profit,0.24559533
1507885200,0.0,281.6238,brought,0.24500304
1507885500,69.35,0.0,sell_profit,0.24674671
1507885800,0.0,282.4982,brought,0.245
1507886400,69.57,0.0,sell_profit,0.24674744
1507886700,0.0,285.7085,brought,0.24300002
1507887000,69.8,0.0,sell_profit,0.24479702
1507887300,0.0,286.6712,brought,0.24300003
1507887600,69.81,0.0,sell_profit,0.244
1507887900,0.0,289.774,brought,0.24042271
1507888200,69.41,0.0,stop_loss_hit,0.24000001
1507888500,0.0,288.6161,brought,0.24
1507888800,70.57,0.0,sell_profit,0.24498924
1507889700,0.0,296.0289,brought,0.23790001
1507890000,70.02,0.0,stop_loss_hit,0.23700003
1507890300,0.0,294.6093,brought,0.23719044
1507890600,70.62,0.0,sell_profit,0.24019532
1507893300,0.0,290.0443,brought,0.24300083
1507893600,71.38,0.0,sell_profit,0.2465792
1507894500,0.0,291.4523,brought,0.24440738
1507894800,71.74,0.0,sell_profit,0.24665259
1507895100,0.0,293.8989,brought,0.24362191
1507895700,71.81,0.0,sell_profit,0.24483828
1507896000,0.0,295.0555,brought,0.242904
1507896300,72.63,0.0,sell_profit,0.24663997
1507898100,0.0,293.4758,brought,0.24697667
1507898400,72.7,0.0,sell_profit,0.24820168
1507898700,0.0,293.4162,brought,0.24726004
1507899000,72.68,0.0,sell_profit,0.2482011
1507899900,0.0,293.9003,brought,0.24680217
1507900200,73.33,0.0,sell_profit,0.24999999
1507902900,0.0,286.8424,brought,0.25512775
1507903200,71.63,0.0,stop_loss_hit,0.25022689
1507903500,0.0,286.8678,brought,0.24920495
1507903800,71.39,0.0,stop_loss_hit,0.24935203
1507904100,0.0,284.8669,brought,0.2501
1507904400,71.53,0.0,sell_profit,0.25160841
1507904700,0.0,285.554,brought,0.24999999
1507905000,71.7,0.0,sell_profit,0.25160959
1507905300,0.0,287.522,brought,0.24888888
1507905600,72.05,0.0,sell_profit,0.25109945
1507905900,0.0,288.787,brought,0.24900049
1507906200,72.92,0.0,sell_profit,0.25299936
1507908000,0.0,283.0922,brought,0.2570575
1507908300,73.17,0.0,sell_profit,0.259
1507908600,0.0,288.1922,brought,0.2534
1507908900,72.88,0.0,stop_loss_hit,0.25340013
1507910100,0.0,282.6188,brought,0.25736475000000003
1507910400,73.05,0.0,sell_profit,0.259
1507910700,0.0,283.6799,brought,0.25700011
1507911600,71.85,0.0,stop_loss_hit,0.25378857
1507911900,0.0,281.204,brought,0.255
1507912200,72.27,0.0,sell_profit,0.2575249
1507913700,0.0,281.0781,brought,0.25661071
1507914600,72.37,0.0,sell_profit,0.25799
1507914900,0.0,282.1301,brought,0.25600098
1507915200,72.64,0.0,sell_profit,0.25798731
1507915800,0.0,282.0822,brought,0.257
1507917000,72.67,0.0,sell_profit,0.25815069
1507918500,0.0,275.2503,brought,0.26350097
1507918800,72.8,0.0,sell_profit,0.26499933000000003
1507919100,0.0,278.3323,brought,0.26101781
1507919400,72.92,0.0,sell_profit,0.26249999
1507919700,0.0,279.1341,brought,0.26070001
1507920000,73.07,0.0,sell_profit,0.26229987
1507920300,0.0,281.1267,brought,0.2594
1507920600,73.62,0.0,sell_profit,0.26239575
1507920900,0.0,283.2365,brought,0.25940048
1507921200,74.04,0.0,sell_profit,0.26192952
1507922100,0.0,282.0718,brought,0.26196
1507922400,73.92,0.0,sell_profit,0.26259920000000003
1507922700,0.0,282.3415,brought,0.26130000000000003
1507923000,72.16,0.0,stop_loss_hit,0.25610102
1507923300,0.0,281.2133,brought,0.25610103
1507923600,71.88,0.0,stop_loss_hit,0.25612105
1507923900,0.0,280.1115,brought,0.25610102
1507924200,71.92,0.0,sell_profit,0.25726488000000003
1507924500,0.0,281.47,brought,0.25500007
1507924800,72.02,0.0,sell_profit,0.25638
1507925100,0.0,282.972,brought,0.25400014
1507925400,72.01,0.0,sell_profit,0.25500001
1507925700,0.0,284.8574,brought,0.2523
1507926000,72.49,0.0,sell_profit,0.25500001
1507928400,0.0,282.9629,brought,0.25568144
1507928700,72.58,0.0,sell_profit,0.25699992
1507929000,0.0,286.0968,brought,0.25316905
1507929300,73.31,0.0,sell_profit,0.25674592
1507929600,0.0,286.3284,brought,0.25551315
1507929900,73.47,0.0,sell_profit,0.2571236
1507930200,0.0,287.5587,brought,0.2550004
1507930500,73.75,0.0,sell_profit,0.25699601
1507930800,0.0,288.6515,brought,0.25499997
1507931100,74.03,0.0,sell_profit,0.25698968
1507931400,0.0,289.7342,brought,0.25500628000000003
1507931700,74.34,0.0,sell_profit,0.2570999
1507932300,0.0,290.4354,brought,0.25545426
1507932600,74.52,0.0,sell_profit,0.2570998
1507934400,0.0,289.9507,brought,0.25650051
1507934700,74.58,0.0,sell_profit,0.2577469
1507937100,0.0,290.1954,brought,0.2565005
1507937400,74.47,0.0,sell_profit,0.2571236
1507939500,0.0,287.1173,brought,0.25884162
1507940100,74.5,0.0,sell_profit,0.25999997
1507940400,0.0,288.8584,brought,0.25740019999999997
1507940700,74.63,0.0,sell_profit,0.25887201
1507942800,0.0,286.3444,brought,0.26010122
1507943100,74.84,0.0,sell_profit,0.26188607
1507944000,0.0,286.4242,brought,0.26076688
1507945200,74.99,0.0,sell_profit,0.26234093
1507947900,0.0,283.4037,brought,0.26407747
1507948200,74.27,0.0,stop_loss_hit,0.2626
1507948500,0.0,283.9463,brought,0.26105084
1507948800,73.98,0.0,stop_loss_hit,0.26105197
1507950000,0.0,280.2918,brought,0.26339884
1507950300,74.3,0.0,sell_profit,0.26559498
1507950900,0.0,282.1686,brought,0.26277417000000003
1507952700,74.5,0.0,sell_profit,0.26456861
1507954200,0.0,283.643,brought,0.26214164
1507954500,74.52,0.0,sell_profit,0.2632369
1507955700,0.0,283.4511,brought,0.2623625
1507956300,74.68,0.0,sell_profit,0.26398474
1507957200,0.0,284.3052,brought,0.26214000000000004
1507957500,73.63,0.0,stop_loss_hit,0.25950048
1507957800,0.0,281.866,brought,0.26070022
1507958100,73.74,0.0,sell_profit,0.26213823
1507958400,0.0,282.783,brought,0.26024404
1507958700,74.01,0.0,sell_profit,0.26224356
1507959000,0.0,283.9741,brought,0.26010014
1507959300,74.28,0.0,sell_profit,0.26209993
1507959600,0.0,285.5498,brought,0.259612
1507959900,73.55,0.0,stop_loss_hit,0.25810005
1507960200,0.0,284.4088,brought,0.25810005
1507960500,73.65,0.0,sell_profit,0.25948006
1507960800,0.0,284.8972,brought,0.2580001
1507961100,73.78,0.0,sell_profit,0.25947436
1507961400,0.0,285.9344,brought,0.25750005
1507961700,73.91,0.0,sell_profit,0.2589998
1507962000,0.0,287.5657,brought,0.25650144
1507962300,74.04,0.0,sell_profit,0.25799784
1507962600,0.0,288.6505,brought,0.25600111000000003
1507962900,74.18,0.0,sell_profit,0.25749987
1507963500,0.0,288.9558,brought,0.25620000000000004
1507963800,74.22,0.0,sell_profit,0.25735761
1507965900,0.0,287.7997,brought,0.25735889
1507966200,74.13,0.0,sell_profit,0.25810023
1507966800,0.0,287.4227,brought,0.25740603
1507967100,74.58,0.0,sell_profit,0.26
1507968300,0.0,287.8743,brought,0.2585548
1507968600,74.45,0.0,sell_profit,0.25915258
1507968900,0.0,287.5378,brought,0.25841909
1507969200,74.55,0.0,sell_profit,0.25979799
1507970700,0.0,284.8675,brought,0.26118537000000003
1507971000,75.2,0.0,sell_profit,0.26449651
1507972200,0.0,283.8778,brought,0.26435807
1507972500,75.45,0.0,sell_profit,0.2663107
1507972800,0.0,284.118,brought,0.26502223
1507973100,75.51,0.0,sell_profit,0.26631069
1507974000,0.0,284.9136,brought,0.26450586
1507974300,75.63,0.0,sell_profit,0.26599762
1507974600,0.0,286.9004,brought,0.26310001
1507974900,75.07,0.0,stop_loss_hit,0.26217007000000003
1507975200,0.0,285.1846,brought,0.26269348
1507975500,75.4,0.0,sell_profit,0.26490848
1507976100,0.0,286.4397,brought,0.26269379
1507976400,75.41,0.0,sell_profit,0.26379922
1507976700,0.0,286.4643,brought,0.26272245
1507977000,76.01,0.0,sell_profit,0.26588641
1507978200,0.0,287.2433,brought,0.26410574000000003
1507978500,75.88,0.0,sell_profit,0.26471305
1507978800,0.0,292.5192,brought,0.25890001
1507979100,75.17,0.0,stop_loss_hit,0.25750005
1507979400,0.0,290.2374,brought,0.25848733
1507979700,75.63,0.0,sell_profit,0.26109814
1507980000,0.0,292.4161,brought,0.25811724
1507980300,75.76,0.0,sell_profit,0.25961095
1507980600,0.0,295.0656,brought,0.25625175
1507980900,76.27,0.0,sell_profit,0.25899465
1507981200,0.0,295.7065,brought,0.25740062
1507981500,76.62,0.0,sell_profit,0.2596117
1507982700,0.0,294.0842,brought,0.26000064
1507983000,77.13,0.0,sell_profit,0.26281000000000004
1507983300,0.0,294.7289,brought,0.26118728
1507983600,77.0,0.0,sell_profit,0.26178764
1507984200,0.0,295.6832,brought,0.2599
1507984500,77.02,0.0,sell_profit,0.261
1507984800,0.0,296.7182,brought,0.25905031
1507985100,77.41,0.0,sell_profit,0.26139837
1507985400,0.0,299.5203,brought,0.25791808
1507985700,78.01,0.0,sell_profit,0.26098785
1507986000,0.0,301.6538,brought,0.25810642
1507986300,78.28,0.0,sell_profit,0.26001434
1507986600,0.0,302.7935,brought,0.25800061
1507986900,78.24,0.0,sell_profit,0.25890416
1507988700,0.0,303.9363,brought,0.2569
1507989000,78.41,0.0,sell_profit,0.25849945
1507990500,0.0,302.474,brought,0.25871120000000003
1507990800,78.49,0.0,sell_profit,0.25999995
1507991100,0.0,304.0722,brought,0.25759987
1507991400,78.47,0.0,sell_profit,0.25859231
1507991700,0.0,304.9589,brought,0.25681009
1507992000,78.7,0.0,sell_profit,0.25858828
1507992300,0.0,305.8435,brought,0.25681001000000003
1507992600,78.87,0.0,sell_profit,0.25839186000000003
1507992900,0.0,306.5097,brought,0.25680000000000003
1507993500,79.04,0.0,sell_profit,0.25838301
1507993800,0.0,308.1266,brought,0.256
1507994100,79.39,0.0,sell_profit,0.25815845
1507995300,0.0,311.3991,brought,0.25442471
1507995600,79.74,0.0,sell_profit,0.25658845
1507995900,0.0,311.9644,brought,0.25510003
1507996200,80.45,0.0,sell_profit,0.25838817000000003
1507996800,0.0,312.176,brought,0.25718121
1507997100,80.68,0.0,sell_profit,0.25897642
1507997400,0.0,314.2506,brought,0.25623868
1507997700,81.17,0.0,sell_profit,0.25882607
1507998000,0.0,315.8296,brought,0.25650296
1507998300,81.58,0.0,sell_profit,0.25882271
1507998600,0.0,317.0326,brought,0.25681024
1507998900,81.79,0.0,sell_profit,0.25851795
1507999200,0.0,318.5746,brought,0.25623865
1507999500,81.71,0.0,sell_profit,0.25699993
1507999800,0.0,318.5388,brought,0.25600173
